Date,Angel,Baker Street,Euston,Great Portland Street,Marylebone,Old Street,Paddington,Warren Street,Aldgate,Aldgate East,Bank,Bethnal Green,Liverpool Street,Monument,Moorgate,Tower Gateway,Tower Hill,Whitechapel,Barbican,Chancery Lane,Euston Square,Farringdon,Goodge Street,Holborn,Oxford Circus,Russell Square,St Pauls,Tottenham Court Road,Bayswater,Bond Street,Gloucester Road,Knightsbridge,Lancaster Gate,Marble Arch,Notting Hill Gate,Queensway,Regents Park,South Kensington,Covent Garden,Green Park,High Street Kensington,Hyde Park Corner,Leicester Square,Piccadilly Circus,Sloane Square,St James's Park,Victoria,Westminster,Blackfriars,Cannon Street,Charing Cross,Embankment,Mansion House,Pimlico,Southwark,Temple,Vauxhall,Waterloo,Canary Wharf,London Bridge,Stratford
2021-02-15,3476.0,5651.0,6808.0,2084.0,1764.0,4894.0,9231.0,6235.0,1951.0,2342.0,3703.0,4800.0,12263.0,1810.0,4036.0,405.0,3225.0,6351.0,1856.0,2546.0,2995.0,5085.0,1191.0,4449.0,11409.0,2036.0,2865.0,4444.0,770.0,7586.0,2827.0,3411.0,1199.0,2700.0,3934.0,1671.0,1173.0,6697.0,828.0,6613.0,2657.0,1432.0,2803.0,2856.0,4214.0,2340.0,16568.0,4691.0,2369.0,1274.0,2428.0,3382.0,669.0,2585.0,2350.0,943.0,12480.0,11971.0,9869.0,17941.0,18013.0
2021-02-16,3567.0,5728.0,6381.0,2153.0,1820.0,5108.0,9010.0,6212.0,2069.0,2338.0,3849.0,4883.0,12433.0,1866.0,4166.0,475.0,3275.0,6753.0,2081.0,2745.0,2966.0,5263.0,1313.0,4601.0,12836.0,2103.0,2978.0,4399.0,872.0,7716.0,2870.0,3430.0,1179.0,2612.0,4252.0,1594.0,1182.0,6739.0,861.0,6746.0,2605.0,1427.0,2849.0,2874.0,4365.0,2538.0,17234.0,4874.0,2389.0,1260.0,2460.0,3296.0,731.0,2743.0,2349.0,998.0,13029.0,12164.0,8835.0,18343.0,17952.0
2021-02-17,3660.0,6071.0,6390.0,2139.0,1890.0,5312.0,9079.0,6436.0,2113.0,2414.0,4108.0,5055.0,12748.0,1984.0,4524.0,452.0,3248.0,6636.0,1896.0,2835.0,2971.0,5237.0,1305.0,4742.0,12029.0,2142.0,2959.0,4699.0,833.0,8024.0,2704.0,3540.0,1236.0,2784.0,4395.0,1683.0,1310.0,7133.0,905.0,7060.0,2864.0,1481.0,2937.0,3041.0,4381.0,2422.0,17942.0,5140.0,2539.0,1581.0,2537.0,3496.0,735.0,2719.0,2671.0,1043.0,13194.0,12551.0,9971.0,19126.0,17903.0
2021-02-18,3557.0,6107.0,6689.0,2201.0,1819.0,5276.0,9054.0,6306.0,2037.0,2471.0,3808.0,4800.0,12786.0,1879.0,4310.0,471.0,3502.0,6534.0,2142.0,2823.0,2901.0,5248.0,1304.0,4514.0,12645.0,2070.0,3071.0,4622.0,822.0,8071.0,2896.0,3484.0,1215.0,2802.0,4310.0,1706.0,1244.0,6886.0,861.0,6937.0,2791.0,1479.0,3080.0,2965.0,4545.0,2645.0,17411.0,5204.0,2469.0,1353.0,2609.0,3445.0,731.0,2663.0,2574.0,1020.0,13228.0,12460.0,10320.0,18833.0,18170.0
2021-02-19,3300.0,6419.0,7092.0,1982.0,1904.0,5029.0,9852.0,6344.0,1872.0,2494.0,3988.0,5240.0,12605.0,1901.0,4269.0,514.0,3218.0,6398.0,1978.0,2645.0,2978.0,5075.0,1267.0,4656.0,12373.0,2095.0,2906.0,4653.0,858.0,8101.0,2890.0,3531.0,1290.0,2888.0,4521.0,1846.0,1198.0,6997.0,880.0,7058.0,2844.0,1483.0,3107.0,3152.0,4661.0,2570.0,18055.0,4987.0,2393.0,1245.0,2627.0,3447.0,702.0,2790.0,2500.0,829.0,13874.0,13067.0,10749.0,19621.0,19242.0
2021-02-22,3475.0,6005.0,6667.0,2154.0,2097.0,5065.0,9431.0,6442.0,2053.0,2374.0,3783.0,4956.0,12311.0,1748.0,4238.0,450.0,3145.0,6777.0,2008.0,2405.0,3060.0,5247.0,1274.0,4868.0,11992.0,1999.0,2908.0,4425.0,776.0,7747.0,2833.0,3388.0,1392.0,2849.0,4326.0,1715.0,1362.0,6753.0,793.0,6592.0,2719.0,1469.0,2701.0,2713.0,4382.0,2455.0,17772.0,5074.0,2404.0,1421.0,2526.0,3403.0,670.0,2649.0,2522.0,962.0,12833.0,12395.0,9807.0,18252.0,17931.0
2021-02-23,3662.0,6654.0,6285.0,2286.0,1902.0,5342.0,9433.0,6477.0,2078.0,2480.0,4256.0,5432.0,13021.0,2034.0,4510.0,519.0,3481.0,7230.0,2107.0,2850.0,3068.0,5540.0,1367.0,4882.0,12477.0,2057.0,3071.0,4784.0,928.0,8333.0,2962.0,3635.0,1596.0,3150.0,4815.0,1832.0,1376.0,7295.0,845.0,7328.0,2970.0,1661.0,3270.0,3305.0,4709.0,2780.0,18030.0,5666.0,2462.0,1527.0,2638.0,3723.0,2903.0,2468.0,1085.0,12862.0,,,10409.0,19229.0,18794.0
2021-02-24,3685.0,6906.0,6421.0,2304.0,2081.0,5353.0,9600.0,6590.0,2191.0,2593.0,4216.0,5467.0,13095.0,2025.0,4600.0,535.0,3578.0,7016.0,2020.0,2861.0,3147.0,5406.0,1362.0,5099.0,13074.0,2122.0,3045.0,4945.0,846.0,8332.0,2963.0,3765.0,1679.0,3187.0,4742.0,1970.0,1428.0,7325.0,943.0,7611.0,2739.0,1727.0,3160.0,3211.0,4851.0,2585.0,18497.0,5577.0,2575.0,2670.0,770.0,2699.0,13838.0,,,,,,10920.0,20203.0,19270.0
2021-02-25,3858.0,6217.0,6759.0,2173.0,1940.0,5570.0,9532.0,6656.0,2108.0,2481.0,4228.0,5371.0,12878.0,1998.0,4523.0,525.0,3531.0,7907.0,2071.0,2922.0,2927.0,5511.0,1384.0,4857.0,13077.0,2142.0,3087.0,4706.0,798.0,8314.0,3029.0,3545.0,1346.0,2845.0,4647.0,1768.0,1257.0,6986.0,944.0,7043.0,2805.0,1526.0,3159.0,3074.0,4605.0,2654.0,18108.0,5446.0,1380.0,3613.0,889.0,2983.0,1015.0,13582.0,13237.0,,,,10665.0,19406.0,18823.0
2021-02-26,4260.0,7355.0,7310.0,2352.0,2063.0,5659.0,10150.0,6580.0,2025.0,2697.0,4565.0,5992.0,13947.0,2307.0,4018.0,683.0,3868.0,7076.0,1975.0,2845.0,3103.0,5298.0,1380.0,5117.0,13352.0,2356.0,3246.0,5071.0,964.0,8799.0,3300.0,3780.0,5026.0,1396.0,7028.0,,,,1065.0,8041.0,3065.0,1775.0,3699.0,3570.0,4862.0,2703.0,19054.0,5737.0,2661.0,1385.0,2877.0,3848.0,758.0,3151.0,2654.0,972.0,13985.0,14493.0,12242.0,22080.0,21362.0
